,City ID,City,Cloudiness,Country,Date,Humidity,Lat,Long,Temp,Wind Speed,Max Temp
390,800,grand gaube,6,MU,1612051329,87,-20.0064,57.6608,24.44,1.79,24.44
391,804,khuzhir,100,RU,1612051532,79,53.1939,107.3397,-22.84,5.41,-22.84
392,600,juneau,90,US,1612051512,80,58.3019,-134.4197,-1.97,2.11,0.0
393,801,shimoda,20,JP,1612051532,81,34.6667,138.95,6.34,1.03,6.67
394,800,ambilobe,2,MG,1612051294,93,-13.2,49.05,22.73,1.08,22.73
395,801,lagos,20,NG,1612051528,89,6.5833,3.75,27.0,1.03,27.0
396,803,mabaruma,68,GY,1612051327,89,8.2,-59.7833,24.03,1.84,24.03
397,804,antigonish,100,CA,1612051533,80,45.6169,-61.9986,-4.44,3.58,-4.44
398,803,brenham,75,US,1612051533,73,30.1669,-96.3977,22.22,2.57,23.0
399,804,hakkari,86,TR,1612051283,92,37.5833,44.1667,-9.6,2.03,-9.6
400,804,borzya,99,RU,1612051533,85,50.3833,116.5167,-29.32,2.03,-29.32
401,600,brainerd,90,US,1612051391,69,46.358,-94.2008,-1.07,2.06,-1.0
402,802,nuevo progreso,43,MX,1612051533,60,23.1667,-97.95,22.98,1.79,23.33
403,802,san felipe,50,VE,1612051533,88,10.3399,-68.7425,21.7,2.4,21.7
404,800,prince rupert,1,CA,1612051110,49,54.3161,-130.3201,5.77,1.54,7.0
405,804,aitape,100,PG,1612051534,71,-3.1374,142.3475,28.71,3.69,28.71
406,741,palafrugell,93,ES,1612051534,100,41.9174,3.1631,7.64,2.42,10.56
407,804,jerome,90,US,1612051534,60,42.7241,-114.5186,3.76,2.0,4.0
408,701,odessa,99,UA,1612051351,100,46.4775,30.7326,0.0,4.45,0.0
409,802,omaruru,36,NA,1612051534,56,-21.4333,15.9333,21.77,1.93,21.77
410,802,upernavik,47,GL,1612051279,85,72.7868,-56.1549,-23.05,2.79,-23.05
411,804,acarau,89,BR,1612051534,80,-2.8856,-40.12,26.41,5.47,26.41
412,803,riachao das neves,80,BR,1612051534,52,-11.7461,-44.91,25.08,0.45,25.08
413,804,juazeiro do norte,100,BR,1612051535,80,-7.2131,-39.3153,20.94,2.43,20.94
414,804,stornoway,90,GB,1612051535,60,58.2093,-6.3865,3.73,4.63,4.0
415,500,omboue,100,GA,1612051535,91,-1.5746,9.2618,23.54,1.69,23.54
416,804,livingstone,96,ZM,1612051535,91,-17.8419,25.8543,20.32,0.81,20.32
417,800,beloha,2,MG,1612051359,80,-25.1667,45.05,23.86,1.62,23.86
418,804,goderich,100,CA,1612051194,74,43.7501,-81.7165,-4.0,0.51,-4.0
419,801,hasaki,20,JP,1612051305,52,35.7333,140.8333,1.59,2.06,3.0
420,800,tairua,0,NZ,1612051535,51,-37.0167,175.85,19.38,3.55,19.38
421,800,waterloo,1,CA,1612051370,68,43.4668,-80.5164,-6.77,1.54,-6.0
422,803,teahupoo,75,PF,1612051536,62,-17.8333,-149.2667,30.0,5.14,30.0
423,501,mbuji-mayi,100,CD,1612051536,92,-6.15,23.6,20.9,1.24,20.9
424,803,rabo de peixe,75,PT,1612051536,94,37.8,-25.5833,16.82,6.69,17.0
425,701,vieques,90,PR,1612051536,94,18.425,-65.8329,22.11,2.57,23.0
426,500,giyani,52,ZA,1612051536,86,-23.3025,30.7187,23.48,1.83,23.48
427,800,abnub,0,EG,1612051536,61,27.2696,31.1511,9.0,2.06,9.0
428,803,port macquarie,51,AU,1612051354,60,-31.4333,152.9167,29.47,0.89,30.0
429,802,bambous virieux,40,MU,1612051326,89,-20.3428,57.7575,25.26,1.54,26.0
430,804,miquelon,90,PM,1612051537,86,47.0975,-56.3814,-1.06,4.12,-1.0
431,800,bilibino,1,RU,1612051279,79,68.0546,166.4372,-32.96,2.67,-32.96
432,800,kapoeta,0,SS,1612051537,33,4.7717,33.5903,27.36,4.87,27.36
433,804,marystown,100,CA,1612051537,94,47.1666,-55.1483,-0.71,4.71,-0.71
434,803,uchiza,61,PE,1612051537,83,-8.4592,-76.4633,22.64,0.81,22.64
435,800,gorom-gorom,0,BF,1612051537,19,14.4439,-0.2361,21.83,4.17,21.83
436,803,smithers,75,CA,1612051137,68,54.7804,-127.1743,-6.0,1.03,-6.0
437,800,xinqing,0,CN,1612051537,84,48.2333,129.5,-29.49,1.41,-29.49
438,803,palm valley,68,US,1612051538,82,30.1775,-81.3876,13.33,3.85,13.89
439,800,faya,0,SA,1612051275,58,18.3851,42.4509,13.0,1.71,13.0
440,803,ouesso,59,CG,1612051370,91,1.6136,16.0517,22.31,1.69,22.31
441,802,paka,40,MY,1612051538,94,4.6374,103.4368,23.95,3.56,24.0
442,600,assentoft,75,DK,1612051538,100,56.4421,10.1517,-0.99,2.06,0.0
443,600,uuemoisa,100,EE,1612051538,84,58.9394,23.5894,-3.62,6.26,-3.33
444,800,jati,0,PK,1612051538,83,24.3539,68.2671,13.62,2.52,13.62
445,804,zhezkazgan,100,KZ,1612051538,95,47.8043,67.7144,-7.39,4.4,-7.39
446,804,coquimbo,90,CL,1612051421,82,-29.9533,-71.3436,19.0,3.09,19.0
447,802,cabo san lucas,40,MX,1612051278,73,22.8909,-109.9124,22.25,5.14,23.33
448,804,luena,100,AO,1612051539,96,-11.7833,19.9167,16.87,1.64,16.87
449,800,kazachinskoye,0,RU,1612051539,78,57.6953,93.2761,-39.19,1.26,-39.19
450,803,kurumkan,66,RU,1612051539,76,54.3,110.3,-29.51,1.03,-29.51
451,803,santa cruz,58,BO,1612051157,81,-17.8,-63.1667,24.66,6.7,24.66
452,804,hambantota,100,LK,1612051328,80,6.1241,81.1185,25.15,6.35,25.15
453,804,halmstad,90,SE,1612051539,100,56.6745,12.8568,-3.39,1.03,0.56
454,802,adrar,40,MR,1612051317,24,20.5022,-10.0711,18.96,3.4,18.96
455,803,ballarat,65,AU,1612051539,65,-37.5662,143.8496,16.98,1.34,18.33
456,800,lompoc,1,US,1612051306,67,34.6391,-120.4579,11.93,5.66,13.0
457,800,badhni kalan,0,IN,1612051540,59,30.6833,75.2833,6.31,1.5,6.31
458,601,tigil,100,RU,1612051487,94,57.8,158.6667,-14.76,7.77,-14.76
459,803,ca mau,73,VN,1612051540,81,9.1769,105.15,23.26,2.33,23.26
460,801,ilheus,13,BR,1612051301,87,-14.7889,-39.0494,23.86,1.99,23.86
461,803,ulaanbaatar,75,MN,1612051540,72,47.9077,106.8832,-16.0,6.0,-16.0
462,804,cidreira,86,BR,1612051368,90,-30.1811,-50.2056,24.01,1.88,24.01
463,803,lagoa,77,PT,1612051277,93,39.05,-27.9833,16.59,12.35,16.59
464,501,cajabamba,48,PE,1612051540,76,-7.6167,-78.05,15.01,0.75,15.01
465,804,muzhi,100,RU,1612051540,88,65.3667,64.6667,-26.61,1.36,-26.61
466,800,bentiu,8,SS,1612051540,21,9.2333,29.8333,22.16,2.94,22.16
467,800,inhambane,5,MZ,1612051541,82,-23.865,35.3833,25.72,2.84,25.72
468,300,gander,90,CA,1612051541,100,48.9682,-54.5906,-3.17,5.66,-3.0
469,802,mujiayingzi,46,CN,1612051500,90,42.1167,118.7833,-10.42,2.8,-10.42
470,800,mecca,0,SA,1612051324,43,21.4267,39.8261,19.2,2.44,19.2
471,600,saint anthony,90,US,1612051297,74,45.0205,-93.218,0.02,4.12,0.56
472,804,kukmor,93,RU,1612051541,97,56.1855,50.8944,-6.48,3.78,-6.48
473,804,port-gentil,90,GA,1612051541,88,-0.7193,8.7815,25.0,6.17,25.0
474,804,meihekou,100,CN,1612051541,94,42.5272,125.6753,-13.41,2.12,-13.41
475,804,cap-aux-meules,100,CA,1612051542,86,47.3821,-61.8597,-4.0,11.32,-4.0
476,802,asilah,40,MA,1612051542,82,35.465,-6.0348,14.0,6.17,14.0
477,804,baruun-urt,100,MN,1612051352,94,46.6806,113.2792,-16.71,0.7,-16.71
478,803,hovd,82,MN,1612051542,83,48.0056,91.6419,-13.86,0.31,-13.86
479,800,wukari,0,NG,1612051542,20,7.85,9.7833,23.54,1.7,23.54
480,804,roma,90,US,1612051542,67,43.2128,-75.4557,-8.0,3.6,-8.0
481,800,loralai,0,PK,1612051542,50,30.3705,68.598,6.21,0.18,6.21
482,804,topeka,90,US,1612051542,87,39.0483,-95.678,5.44,7.2,7.0
483,803,morant bay,75,JM,1612051347,65,17.8815,-76.4093,26.59,2.57,28.0
484,500,shelby,90,US,1612051543,94,35.2001,-89.8668,11.9,3.6,12.78
485,804,liepaja,90,LV,1612051543,74,56.5419,21.0367,-1.0,4.12,-1.0
486,804,aasiaat,92,GL,1612051543,89,68.7098,-52.8699,-18.04,2.94,-18.04
487,804,nikolayevsk-na-amure,100,RU,1612051543,88,53.1406,140.73,-20.79,2.71,-20.79
488,803,san jeronimo,82,PE,1612051307,72,-11.9472,-75.2829,10.41,0.85,10.41
489,803,vao,83,NC,1612051386,80,-22.6667,167.4833,24.17,10.35,24.17
490,802,xuddur,25,SO,1612051543,87,4.1213,43.8894,17.87,5.92,17.87
491,803,askos,62,GR,1612051543,58,40.75,23.3833,5.7,0.89,8.33
492,800,nome,1,US,1612051339,64,64.5011,-165.4064,-24.89,2.57,-22.0
493,804,san cristobal,96,VE,1612051307,68,7.7669,-72.225,19.21,0.19,19.21
494,800,baker city,1,US,1612051249,52,44.7749,-117.8344,3.61,7.2,6.0
495,804,bambanglipuro,99,ID,1612051272,82,-7.95,110.2833,25.35,1.54,25.35
496,800,sur,0,OM,1612051313,52,22.5667,59.5289,18.61,2.06,18.61
497,804,burnie,87,AU,1612051103,65,-41.0667,145.9167,17.78,3.13,17.78
498,804,saint-augustin,91,CA,1612051342,93,51.226,-58.6502,-1.79,7.23,-1.79
499,800,moussoro,8,TD,1612051544,22,13.6408,16.4901,20.0,5.47,20.0
500,804,lae,96,PG,1612051544,51,-6.7221,146.9847,33.0,3.86,33.0
501,804,gombong,100,ID,1612051338,83,-7.6072,109.5142,25.14,1.2,25.14
502,800,saint-pierre,0,RE,1612051336,65,-21.3393,55.4781,24.27,2.57,26.0
503,804,yar-sale,100,RU,1612051339,85,66.8333,70.8333,-27.96,8.1,-27.96
504,600,havoysund,40,NO,1612051368,74,70.9963,24.6622,-3.0,5.14,-3.0
505,801,illapel,15,CL,1612051545,75,-31.6308,-71.1653,19.14,2.24,19.14
506,711,sanghar,0,PK,1612051545,87,26.0466,68.9481,8.0,1.03,8.0
507,600,kristiansund,20,NO,1612051545,86,63.1115,7.732,-1.0,4.63,-1.0
508,801,sivaki,16,RU,1612051545,83,52.6333,126.75,-36.48,0.78,-36.48
509,804,vicuna,90,CL,1612051546,82,-30.0319,-70.7081,19.0,3.09,19.0
510,802,norheimsund,33,NO,1612051546,95,60.3709,6.1456,-2.61,0.45,-1.67
511,804,kalmunai,89,LK,1612051326,86,7.4167,81.8167,24.65,2.34,24.65
512,800,partizanskoye,0,RU,1612051546,81,55.5006,94.39,-37.56,0.54,-37.56
513,701,bhongir,20,IN,1612051546,94,17.5108,78.8889,19.77,2.57,20.56
514,800,pokhara,0,NP,1612051383,49,28.2333,83.9833,8.31,1.64,8.31
515,802,alice springs,42,AU,1612051309,23,-23.7,133.8833,31.24,6.69,32.22
516,600,carberry,90,CA,1612051547,93,49.8689,-99.3602,-6.0,1.03,-6.0
517,801,vari,17,GR,1612051547,68,37.8312,23.8081,11.01,0.67,12.78
518,803,lata,66,PT,1612051547,89,40.1629,-8.3327,12.62,4.02,13.33
519,801,fukue,20,JP,1612051547,87,32.6881,128.8419,5.0,2.06,5.0
520,803,zhigansk,70,RU,1612051547,74,66.7697,123.3711,-45.06,1.41,-45.06
521,501,kimbe,100,PG,1612051547,84,-5.5502,150.1429,26.97,2.95,26.97
522,803,tabou,66,CI,1612051362,88,4.423,-7.3528,25.91,3.53,25.91
523,800,tura,0,IN,1612051461,49,25.5198,90.2201,9.84,1.35,9.84
524,801,la roda,20,ES,1612051548,71,39.2167,-2.15,6.52,11.83,8.0
525,800,hay river,8,CA,1612051548,77,60.8156,-115.7999,-23.49,2.57,-23.0
526,501,richards bay,96,ZA,1612051269,93,-28.783,32.0377,22.85,1.27,22.85
527,803,khovu-aksy,69,RU,1612051548,89,51.1333,93.6,-19.29,0.42,-19.29
528,800,canton,0,CN,1612051548,76,23.1167,113.25,16.42,3.0,17.78
529,804,rivera,95,UY,1612051326,97,-30.9053,-55.5508,18.92,4.83,18.92
530,804,bisira,93,PA,1612051548,100,8.5196,-81.7115,14.41,3.92,14.41
531,803,eldorado,76,BR,1612051548,94,-23.7869,-54.2836,22.85,3.8,22.85
532,801,cartagena del chaira,18,CO,1612051549,62,1.3349,-74.8429,25.79,1.46,25.79
533,800,santa isabel,0,BR,1612051347,69,-23.3156,-46.2214,26.5,1.03,28.0
534,500,tandil,100,AR,1612051512,60,-37.3217,-59.1332,15.56,2.68,15.56
535,803,nola,80,IT,1612051549,67,40.922,14.5329,12.36,0.89,13.89
536,803,nhulunbuy,83,AU,1612051305,78,-12.2333,136.7667,28.0,4.12,28.0
537,800,bam,0,IR,1612051353,46,29.106,58.357,12.49,1.29,12.49
538,804,kizhinga,100,RU,1612051549,87,51.8462,109.9097,-28.08,0.37,-28.08
539,804,ferry pass,90,US,1612051549,67,30.5102,-87.2125,16.2,5.14,17.0
540,800,mansa,0,IN,1612051549,55,29.9833,75.3833,6.91,0.93,6.91
541,802,narrabri,40,AU,1612051357,42,-30.3167,149.7833,29.0,4.12,29.0
542,804,berkak,99,NO,1612051550,95,62.825,10.0118,-2.61,0.45,-1.67
543,803,mitu,54,CO,1612051303,89,1.1983,-70.1733,23.98,0.63,23.98
544,801,nichinan,20,JP,1612051357,81,31.6,131.3667,3.0,3.6,3.0
545,800,plettenberg bay,1,ZA,1612051153,77,-34.0527,23.3716,18.44,2.38,18.44
546,800,kant,0,IN,1612051550,57,27.8,79.8,7.24,2.39,7.24
547,800,along,2,IN,1612051550,77,28.1667,94.7667,7.01,0.97,7.01
548,500,triesen,100,LI,1612051550,100,47.1,9.5333,2.66,0.45,5.56
549,804,moengo,99,SR,1612051550,96,5.6167,-54.4,23.93,1.9,23.93
550,800,jalu,0,LY,1612051459,42,29.0331,21.5482,15.42,4.91,15.42
551,804,petropavlovsk-kamchatskiy,100,RU,1612051352,54,53.0452,158.6483,-3.0,1.0,-3.0
552,800,khipro,0,PK,1612051551,49,25.8285,69.3772,13.28,3.13,13.28
553,803,fort-shevchenko,76,KZ,1612051551,86,44.5086,50.263,1.78,6.1,1.78
554,803,aguimes,75,ES,1612051551,72,27.9054,-15.4461,17.55,11.32,18.0
555,804,jaca,85,ES,1612051551,92,42.569,-0.5499,3.89,0.45,3.89
556,803,farah,77,AF,1612051551,39,32.5,62.5,9.22,1.7,9.22
557,800,elat,0,IL,1612051487,62,29.5581,34.9482,12.0,1.43,12.0
558,802,emba,47,KZ,1612051552,92,48.8264,58.1442,-9.69,3.06,-9.69
559,804,algeciras,100,ES,1612051552,67,36.1333,-5.4505,15.0,9.26,15.0
560,804,karratha,100,AU,1612051468,49,-20.7377,116.8463,31.05,1.82,31.05
561,600,butler,90,US,1612051552,60,39.4501,-84.5666,0.92,2.57,2.0
562,803,asfi,63,MA,1612051552,87,32.2994,-9.2372,14.95,3.6,14.95
