,City ID,City,Cloudiness,Country,Date,Humidity,Lat,Long,Temp,Wind Speed,Max Temp
103,800,ashland,1,US,1611965553,63,40.8167,-82.2665,-5.75,1.86,-5.0
104,804,bengkulu,100,ID,1611965381,85,-3.8004,102.2655,24.11,1.94,24.11
105,803,qaqortoq,75,GL,1611965553,29,60.7167,-46.0333,7.0,10.29,7.0
106,800,guerrero negro,2,MX,1611965553,66,27.9769,-114.0611,18.37,7.74,18.37
107,800,zorgo,0,BF,1611965554,20,12.2489,-0.6158,22.84,4.79,22.84
108,804,mount darwin,100,ZW,1611965554,93,-16.7725,31.5838,19.79,1.1,19.79
109,803,andros town,75,BS,1611965554,56,24.7,-77.7667,20.0,3.09,20.0
110,804,airai,100,TL,1611965554,100,-8.9266,125.4092,17.71,1.92,17.71
111,800,tura,0,IN,1611965555,54,25.5198,90.2201,11.74,0.76,11.74
112,600,torbay,90,CA,1611965555,86,47.6666,-52.7314,-2.89,10.8,-1.67
113,803,kapaa,75,US,1611965555,65,22.0752,-159.319,24.06,7.2,25.0
114,804,martinsburg,90,US,1611965443,43,39.4562,-77.9639,-2.89,5.66,-2.78
115,803,boyuibe,51,BO,1611965556,61,-20.4167,-63.2833,29.0,2.41,29.0
116,500,kavieng,94,PG,1611965556,79,-2.5744,150.7967,28.63,6.42,28.63
117,803,bredasdorp,61,ZA,1611965556,81,-34.5322,20.0403,18.74,1.9,18.74
118,800,kodiak,1,US,1611965557,64,57.79,-152.4072,2.0,8.23,2.0
119,804,castro,99,BR,1611965557,97,-24.7911,-50.0119,18.53,1.8,18.53
120,803,ituacu,56,BR,1611965557,78,-13.8133,-41.2967,21.54,2.34,21.54
121,801,anloga,20,GH,1611965557,78,5.7947,0.8973,27.0,2.06,27.0
122,801,ahipara,13,NZ,1611965557,67,-35.1667,173.1667,19.54,3.86,19.54
123,801,rawson,16,AR,1611965557,58,-43.3002,-65.1023,14.14,5.98,14.14
124,600,tukums,90,LV,1611965558,100,56.9669,23.1553,-2.0,2.57,-2.0
125,800,khatanga,0,RU,1611965558,74,71.9667,102.5,-41.71,1.74,-41.71
126,804,leningradskiy,98,RU,1611965558,84,69.3833,178.4167,-30.64,4.0,-30.64
127,500,kokopo,100,PG,1611965409,77,-4.352,152.2633,28.97,6.27,28.97
128,803,batticaloa,66,LK,1611965558,87,7.7102,81.6924,24.53,3.16,24.53
129,803,chimbote,51,PE,1611965479,77,-9.0853,-78.5783,21.76,3.43,21.76
130,502,jatiroto,100,ID,1611965559,86,-7.8833,111.1167,23.52,0.79,23.52
131,804,mount gambier,90,AU,1611965559,88,-37.8333,140.7667,16.0,5.14,16.0
132,804,kanye,99,BW,1611965559,90,-24.9667,25.3327,18.82,3.66,18.82
133,801,sao joao da barra,20,BR,1611965559,79,-21.6403,-41.0511,25.76,10.07,25.76
134,800,winnemucca,1,US,1611965559,70,40.973,-117.7357,3.0,6.69,3.0
135,601,iqaluit,90,CA,1611965560,77,63.7506,-68.5145,-25.0,11.83,-25.0
136,800,aswan,0,EG,1611965560,47,24.0934,32.907,10.65,3.61,10.65
137,804,murgab,90,TM,1611965560,53,37.4966,61.9714,7.0,4.12,7.0
138,803,faanui,76,PF,1611965560,67,-16.4833,-151.75,26.96,1.29,26.96
139,804,batagay-alyta,100,RU,1611965561,83,67.8006,130.4114,-35.18,0.72,-35.18
140,804,syedove,100,UA,1611965561,53,47.0768,38.156,1.67,6.71,1.67
141,804,blagoyevo,100,RU,1611965561,96,63.3667,47.9167,-6.52,3.64,-6.52
142,800,esperance,0,AU,1611965561,82,-33.8667,121.9,16.0,3.6,16.0
143,801,georgetown,20,MY,1611965508,83,5.4112,100.3354,23.86,2.06,25.0
144,800,morro agudo,0,BR,1611965562,61,-20.7314,-48.0578,26.0,1.49,26.0
145,701,candolim,4,IN,1611965496,88,15.5181,73.7626,22.0,2.57,22.0
146,801,kaohsiung,20,TW,1611965527,63,22.6163,120.3133,15.62,0.51,17.78
147,802,quatre cocos,40,MU,1611965562,78,-20.2078,57.7625,26.26,3.6,27.0
148,701,talcahuano,90,CL,1611965562,100,-36.7167,-73.1167,15.0,5.14,15.0
149,804,ailigandi,99,PA,1611965562,76,9.2333,-78.0167,26.04,7.46,26.04
150,800,port elizabeth,0,ZA,1611965544,82,-33.918,25.5701,17.0,2.57,17.0
151,803,pochutla,75,MX,1611965563,55,15.7432,-96.4661,30.78,3.6,31.0
152,803,matara,71,LK,1611965563,89,5.9485,80.5353,23.6,1.73,23.6
153,802,kahului,40,US,1611965563,57,20.8947,-156.47,22.83,10.29,26.0
154,500,lompoc,75,US,1611965462,82,34.6391,-120.4579,8.82,2.06,11.0
155,803,pandan niog,82,PH,1611965563,80,6.2282,120.5631,27.59,8.69,27.59
156,502,sinnamary,99,GF,1611965563,89,5.3833,-52.95,25.09,6.0,25.09
157,804,manitouwadge,85,CA,1611965563,85,49.1215,-85.8403,-15.0,1.03,-15.0
158,803,portland,75,US,1611965424,61,45.5234,-122.6762,7.6,3.09,9.0
159,800,tuatapere,2,NZ,1611965564,46,-46.1333,167.6833,16.98,1.63,16.98
160,803,namibe,55,AO,1611965564,75,-15.1961,12.1522,22.96,3.2,22.96
161,800,baghmara,2,IN,1611965564,47,23.795,86.2085,10.7,3.78,10.7
162,800,anadyr,0,RU,1611965565,76,64.75,177.4833,-30.0,3.0,-30.0
163,802,cape town,40,ZA,1611965354,83,-33.9258,18.4232,20.45,4.12,21.11
164,600,loknya,99,RU,1611965565,98,56.83,30.1467,-3.81,1.9,-3.81
165,804,ozernovskiy,100,RU,1611965565,88,51.5,156.5167,-8.67,6.04,-8.67
166,802,inhambane,25,MZ,1611965565,83,-23.865,35.3833,25.67,0.68,25.67
167,803,upernavik,61,GL,1611965565,83,72.7868,-56.1549,-22.09,5.05,-22.09
168,800,bajil,0,YE,1611965566,74,15.0584,43.2851,22.29,1.15,22.29
169,803,cidreira,62,BR,1611965566,88,-30.1811,-50.2056,24.52,3.55,24.52
170,803,hermanus,77,ZA,1611965566,83,-34.4187,19.2345,17.78,1.34,17.78
171,803,cayenne,75,GF,1611965387,94,4.9333,-52.3333,26.0,1.03,26.0
172,800,adre,1,TD,1611965567,27,13.4667,22.2,17.89,9.0,17.89
173,800,bethel,0,US,1611965567,57,41.3712,-73.414,-9.27,0.45,-8.89
174,800,mahon,0,ES,1611965567,94,39.8885,4.2658,12.0,1.54,12.0
175,800,faya,0,SA,1611965568,38,18.3851,42.4509,13.96,2.57,15.0
176,802,mapastepec,45,MX,1611965568,54,15.4333,-92.9,26.34,0.61,26.34
177,804,nanortalik,100,GL,1611965568,90,60.1432,-45.2371,0.26,3.77,0.26
178,601,kizner,100,RU,1611965568,98,56.2749,51.508,-2.89,3.53,-2.89
179,600,nazarovo,100,RU,1611965568,92,56.0064,90.3914,-18.34,4.73,-18.34
180,804,margate,99,GB,1611965568,85,51.3813,1.3862,7.46,4.66,7.78
181,804,berezovyy,100,RU,1611965569,88,51.6667,135.7,-20.32,0.45,-20.32
